mic,temperature,humidity,status
298,36,53,1
771,34,82,0
465,39,57,1
303,20,39,1
831,16,48,0
274,22,13,0
297,39,10,0
355,25,33,1
415,27,32,1
890,27,68,0
555,26,11,0
503,22,43,1
444,20,96,1
322,30,93,1
404,35,30,1
895,49,95,0
649,25,27,0
493,23,37,1
872,25,59,0
505,20,91,1
440,34,69,1
127,26,34,0
374,31,88,1
695,26,11,0
497,23,46,1
410,21,66,1
290,47,98,0
462,50,70,0
308,26,55,1
650,20,17,0
743,21,68,0
231,28,16,0
548,29,65,0
293,37,72,1
159,33,57,0
357,32,43,1
198,41,69,0
314,30,99,1
396,25,55,1
338,26,42,1
709,26,18,0
390,35,64,1
152,21,100,0
512,25,69,1
496,30,99,1
795,31,13,0
524,39,20,0
322,20,86,1
154,33,70,0
335,27,87,1
310,29,51,1
156,34,42,0
588,30,48,0
374,28,32,1
510,22,94,1
787,46,80,0
641,23,69,0
362,32,87,1
502,11,65,0
559,36,12,0
359,22,71,1
426,35,68,1
514,31,56,1
431,22,13,0
833,23,57,0
854,21,44,0
354,38,83,1
866,45,86,0
458,27,32,1
395,18,78,0
694,12,43,0
465,36,40,1
340,36,39,1
319,40,97,1
778,24,80,0
348,34,79,1
794,33,27,0
768,28,60,0
896,29,25,0
493,27,48,1
333,26,23,0
580,36,19,0
486,22,36,1
848,46,91,0
515,28,31,1
835,39,38,0
132,22,19,0
330,45,35,0
650,20,12,0
341,48,76,0
518,40,77,1
477,31,53,1
662,21,27,0
873,27,55,0
428,34,32,1
379,31,75,1
487,29,47,1
510,28,38,1
429,26,58,1
423,37,42,1
330,34,99,1
466,12,65,0
453,38,57,1
313,20,18,0
529,15,74,0
832,39,49,0
379,40,69,1
291,32,81,1
159,24,18,0
460,40,38,1
400,31,52,1
312,26,23,0
306,45,89,0
484,33,42,1
442,22,26,0
349,35,36,1
350,21,51,1
490,37,44,1
342,47,54,0
583,25,54,0
882,35,52,0
358,23,48,1
472,29,46,1
428,40,41,1
883,35,87,0
285,11,69,0
681,19,57,0
862,18,62,0
442,32,32,1
427,20,80,1
428,37,23,0
735,20,21,0
780,41,89,0
353,32,23,0
554,32,70,0
845,32,90,0
724,11,43,0
207,31,13,0
479,40,60,1
669,40,66,0
755,38,10,0
420,17,60,0
244,33,65,0
580,28,84,0
653,34,69,0
414,28,86,1
891,35,28,0
619,40,15,0
443,32,25,0
690,43,78,0
687,23,12,0
403,34,62,1
372,19,57,0
130,27,98,0
499,39,57,1
416,29,35,1
408,46,45,0
351,23,30,1
348,28,47,1
444,31,61,1
173,35,28,0
318,36,36,1
356,30,27,0
367,28,58,1
692,20,81,0
440,20,69,1
858,10,77,0
386,27,23,0
644,48,46,0
333,31,88,1
838,22,83,0
317,24,81,1
619,35,11,0
194,22,26,0
412,39,51,1
179,36,28,0
453,35,82,1
597,13,85,0
873,28,31,0
310,29,86,1
678,20,19,0
349,20,66,1
197,39,64,0
879,41,70,0
822,41,99,0
525,37,80,0
458,36,67,1
221,31,73,0
486,25,50,1
323,31,100,1
580,49,97,0
350,29,87,1
318,30,36,1
453,20,42,1
498,22,93,1
855,18,93,0
363,21,36,1
340,21,45,1
344,21,37,1
429,37,43,1
497,40,65,1
496,20,80,1
474,28,55,1
848,42,92,0
201,35,39,0
796,10,78,0
485,32,42,1
468,36,46,1
116,33,58,0
875,29,20,0
407,34,30,1
293,37,60,1
261,21,69,0
355,30,31,1
809,21,98,0
440,39,93,1
493,20,35,1
752,36,69,0
367,22,50,1
799,39,87,0
404,37,51,1
723,11,76,0
503,24,38,1
323,28,88,1
638,33,78,0
637,34,24,0
704,25,20,0
327,30,64,1
341,30,19,0
773,34,55,0
651,25,17,0
144,43,37,0
470,22,89,1
292,32,72,1
821,49,59,0
394,31,81,1
419,22,95,1
361,26,23,0
268,40,86,0
320,30,30,1
722,36,65,0
351,38,76,1
305,28,84,1
379,33,86,1
812,14,55,0
287,37,83,1
492,26,97,1
493,25,61,1
465,26,83,1
590,34,49,0
577,34,20,0
156,44,46,0
102,34,28,0
861,38,28,0
445,36,51,1
306,33,67,1
409,28,73,1
478,30,93,1
223,12,95,0
218,32,37,0
456,34,62,1
747,17,56,0
423,27,39,1
495,29,42,1
576,33,27,0
410,31,77,1
360,29,13,0
609,39,25,0
366,40,86,1
403,38,96,1
429,42,92,0
777,12,99,0
282,47,71,0
452,23,85,1
714,42,77,0
574,31,54,0
817,29,39,0
291,29,66,1
482,22,74,1
384,30,20,0
418,34,88,1
212,33,61,0
376,25,98,1
296,17,76,0
381,17,66,0
284,22,57,1
514,37,64,1
485,38,98,1
408,34,77,1
583,39,90,0
178,35,21,0
810,35,54,0
664,24,41,0
287,10,74,0
766,40,70,0
680,23,80,0
351,30,67,1
448,30,77,1
323,32,74,1
469,28,47,1
332,37,94,1
501,29,48,1
284,49,93,0
537,27,41,0
367,24,93,1
436,20,62,1
186,15,77,0
576,22,14,0
473,25,30,1
388,34,97,1
594,35,21,0
408,29,68,1
439,32,62,1
805,25,13,0
309,25,51,1
847,48,73,0
420,26,34,1
466,32,40,1
745,20,53,0
494,35,69,1
331,14,43,0
439,32,87,1
286,38,48,1
489,21,84,1
676,40,71,0
293,40,35,1
552,44,54,0
488,36,69,1
259,40,84,0
833,40,66,0
219,48,97,0
168,27,19,0
634,29,53,0
480,27,72,1
475,27,49,1
289,29,11,0
248,21,18,0
367,20,91,1
701,39,40,0
379,27,86,1
509,27,45,1
415,22,94,1
281,33,47,1
836,20,45,0
499,33,100,1
455,31,52,1
368,33,72,1
683,14,43,0
571,13,91,0
227,40,54,0
318,31,67,1
404,26,58,1
487,30,33,1
308,33,54,1
467,33,77,1
234,10,91,0
482,39,48,1
318,27,65,1
389,37,55,1
195,20,61,0
465,35,36,1
473,29,99,1
124,25,15,0
435,14,37,0
600,27,78,0
126,25,44,0
473,24,88,1
437,37,61,1
327,21,78,1
413,20,74,1
623,23,56,0
829,20,86,0
555,29,42,0
250,39,97,0
419,30,61,1
286,27,40,1
766,20,91,0
625,20,10,0
358,22,67,1
514,39,48,1
484,36,66,1
303,29,56,1
381,25,62,1
253,38,13,0
693,42,86,0
417,25,65,1
742,27,57,0
382,21,34,1
642,28,32,0
857,47,94,0
754,26,80,0
249,31,23,0
550,14,65,0
484,29,44,1
443,25,63,1
188,47,56,0
603,37,72,0
368,42,36,0
573,19,35,0
206,30,96,0
372,25,78,1
752,40,22,0
614,25,48,0
479,31,42,1
649,36,40,0
309,40,93,1
390,21,34,1
317,10,41,0
379,15,94,0
381,32,94,1
410,27,75,1
536,36,16,0
734,19,93,0
828,43,45,0
522,16,46,0
799,27,50,0
337,38,62,1
262,32,14,0
310,22,33,1
271,15,30,0
142,23,82,0
480,23,90,1
390,40,85,1
537,36,19,0
157,24,33,0
457,45,43,0
442,25,50,1
482,34,94,1
414,20,13,0
294,20,88,1
819,31,56,0
447,34,84,1
409,10,91,0
204,33,23,0
409,46,78,0
353,26,87,1
317,36,56,1
501,40,56,1
491,22,34,1
317,40,24,0
897,35,15,0
810,46,89,0
705,21,90,0
474,36,24,0
168,33,77,0
650,22,86,0
358,31,55,1
393,50,83,0
397,30,63,1
445,24,45,1
304,35,73,1
234,39,25,0
416,26,45,1
326,30,74,1
294,22,97,1
350,34,62,1
102,11,84,0
250,31,28,0
680,13,72,0
858,46,45,0
477,40,67,1
153,47,97,0
791,24,57,0
425,34,62,1
560,36,54,0
263,40,18,0
741,26,67,0
295,23,51,1
197,22,71,0
619,15,58,0
495,30,51,1
459,28,71,1
317,36,88,1
557,40,23,0
321,22,41,1
510,33,41,1
427,26,47,1
760,38,14,0
305,39,67,1
459,28,30,1
407,37,46,1
273,12,34,0
347,32,80,1
266,38,19,0
494,27,59,1
640,28,13,0
376,26,100,1
222,43,62,0
873,25,13,0
374,31,98,1
437,25,100,1
324,21,98,1
478,23,60,1
786,16,42,0
395,21,69,1
356,28,54,1
727,29,29,0
285,39,50,1
517,44,97,0
308,35,41,1
374,31,87,1
761,26,96,0
200,40,17,0
352,30,86,1
462,23,58,1
508,25,43,1
476,24,85,1
381,31,63,1
447,28,78,1
455,24,37,1
315,37,58,1
300,40,37,1
393,20,49,1
421,38,44,1
429,29,82,1
109,31,27,0
413,28,83,1
359,20,63,1
377,23,96,1
317,35,81,1
342,36,35,1
723,30,30,0
488,38,61,1
376,28,98,1
487,24,46,1
763,17,44,0
399,37,45,1
402,20,58,1
380,32,72,1
458,25,57,1
844,46,91,0
304,40,55,1
720,40,50,0
740,38,23,0
420,40,69,1
339,35,89,1
202,36,49,0
328,30,39,1
354,28,60,1
383,25,92,1
552,40,57,0
382,24,21,0
158,50,69,0
477,20,66,1
202,29,89,0
495,38,40,1
369,27,31,1
881,32,90,0
489,31,59,1
547,41,85,0
391,37,80,1
181,35,20,0
549,27,14,0
220,45,98,0
482,17,99,0
898,36,12,0
428,27,57,1
481,36,82,1
383,23,85,1
818,30,61,0
420,29,34,1
514,38,51,1
489,22,89,1
781,26,43,0
403,31,51,1
302,40,71,1
862,33,97,0
450,34,88,1
735,31,84,0
503,24,75,1
171,33,39,0
445,26,38,1
166,38,31,0
379,30,71,1
472,23,32,1
447,25,64,1
376,22,46,1
362,39,91,1
370,38,70,1
347,23,14,0
299,27,52,1
844,31,13,0
123,36,20,0
293,40,17,0
580,42,76,0
659,26,62,0
358,41,50,0
716,21,75,0
117,20,13,0
782,37,63,0
310,26,93,1
636,26,68,0
241,34,71,0
498,28,74,1
685,38,98,0
307,38,95,1
675,17,100,0
410,46,57,0
442,20,30,1
445,27,96,1
416,29,71,1
757,23,90,0
251,48,65,0
489,20,65,1
829,43,92,0
642,30,13,0
849,31,92,0
409,21,34,1
741,28,62,0
367,36,85,1
894,21,74,0
404,22,50,1
477,32,80,1
451,38,62,1
779,43,37,0
731,21,94,0
315,36,14,0
417,21,60,1
507,26,34,1
410,36,86,1
364,41,71,0
487,37,38,1
772,21,38,0
767,46,97,0
479,33,80,1
558,33,21,0
490,25,60,1
378,35,58,1
751,50,84,0
752,44,99,0
237,31,11,0
501,23,41,1
463,21,97,1
295,39,70,1
477,36,14,0
606,18,93,0
435,28,41,1
309,32,80,1
358,24,65,1
399,28,80,1
303,22,92,1
291,26,62,1
856,22,71,0
442,26,81,1
448,27,85,1
364,29,77,1
382,37,100,1
312,24,16,0
748,17,60,0
407,33,54,1
306,21,54,1
290,24,36,1
349,35,32,1
153,48,72,0
503,26,60,1
476,24,38,1
377,21,91,1
629,12,43,0
382,18,94,0
359,32,77,1
289,21,36,1
144,37,13,0
201,17,75,0
497,31,44,1
467,30,10,0
562,40,54,0
291,14,64,0
677,29,38,0
735,35,66,0
336,20,54,1
301,40,46,1
507,28,39,1
398,22,94,1
463,40,54,1
359,24,76,1
320,28,82,1
692,30,60,0
483,26,41,1
479,25,62,1
265,22,17,0
423,29,71,1
392,46,61,0
835,20,27,0
410,25,60,1
298,47,80,0
387,33,83,1
379,37,66,1
750,39,55,0
710,32,35,0
737,33,53,0
429,39,94,1
316,24,69,1
737,10,82,0
176,21,19,0
551,34,44,0
324,26,61,1
372,25,53,1
449,23,49,1
624,36,24,0
320,32,68,1
372,31,40,1
512,28,36,1
588,22,29,0
492,38,67,1
431,36,74,1
246,35,21,0
400,35,90,1
502,21,39,1
311,33,87,1
298,38,99,1
484,22,48,1
374,28,72,1
214,30,52,0
386,21,21,0
117,17,35,0
367,31,58,1
423,29,20,0
619,37,93,0
121,26,78,0
513,25,36,1
446,27,45,1
302,29,44,1
520,24,35,1
344,22,53,1
764,26,26,0
828,21,66,0
367,29,87,1
367,26,48,1
238,46,48,0
392,22,84,1
369,26,31,1
599,39,73,0
654,34,19,0
500,26,93,1
420,35,63,1
386,26,77,1
802,36,78,0
369,23,15,0
471,28,38,1
333,39,47,1
200,21,20,0
322,31,49,1
808,43,98,0
511,37,76,1
653,28,26,0
519,32,61,1
438,30,36,1
427,29,59,1
782,50,84,0
382,25,33,1
178,12,66,0
522,21,86,0
269,29,20,0
416,11,74,0
316,29,91,1
604,25,62,0
776,28,42,0
461,25,45,1
388,26,72,1
481,28,55,1
744,22,22,0
453,23,32,1
346,29,58,1
785,38,12,0
295,37,52,1
440,37,51,1
275,25,79,0
364,40,56,1
470,20,80,1
125,20,22,0
707,37,85,0
774,25,30,0
686,50,41,0
216,31,57,0
505,27,80,1
812,22,64,0
313,29,90,1
670,22,87,0
760,34,18,0
519,23,75,1
353,21,64,1
779,41,95,0
331,21,85,1
594,33,62,0
394,12,53,0
396,37,39,1
486,12,39,0
457,29,21,0
424,30,93,1
404,28,60,1
481,36,92,1
415,40,90,1
348,28,96,1
380,25,81,1
260,39,12,0
379,25,58,1
822,29,26,0
596,36,59,0
330,47,55,0
506,40,89,1
112,26,32,0
411,36,15,0
377,32,52,1
619,20,66,0
843,27,73,0
466,37,56,1
444,32,47,1
236,22,60,0
264,26,65,0
321,28,90,1
470,24,66,1
597,22,23,0
351,32,42,1
450,21,61,1
727,25,56,0
333,34,19,0
491,39,66,1
409,20,30,1
324,37,50,1
215,36,19,0
436,36,23,0
323,10,93,0
606,42,99,0
312,27,46,1
370,21,64,1
342,27,34,1
511,24,38,1
290,36,40,1
435,31,64,1
478,23,70,1
435,31,88,1
853,12,61,0
295,31,34,1
470,24,86,1
437,29,83,1
662,37,61,0
201,40,24,0
730,14,80,0
376,30,37,1
674,30,20,0
768,15,63,0
436,39,73,1
332,20,42,1
347,23,75,1
391,33,76,1
867,36,63,0
425,33,45,1
402,36,36,1
451,20,80,1
146,24,86,0
686,29,79,0
438,30,81,1
398,38,35,1
286,31,70,1
253,34,22,0
661,41,38,0
738,35,25,0
482,20,55,1
461,40,52,1
331,35,35,1
298,30,34,1
288,35,48,1
401,45,40,0
396,33,94,1
250,29,23,0
557,35,13,0
352,26,82,1
325,36,77,1
190,23,60,0
406,20,84,1
436,40,82,1
484,50,40,0
202,22,90,0
110,21,57,0
342,44,39,0
385,21,31,1
365,18,42,0
346,35,70,1
689,20,71,0
291,21,48,1
432,37,85,1
425,36,47,1
373,37,19,0
110,14,50,0
648,42,54,0
564,30,62,0
456,35,65,1
348,25,60,1
509,40,50,1
163,30,11,0
427,25,59,1
368,37,59,1
315,27,40,1
508,21,27,0
496,38,47,1
307,40,87,1
486,25,90,1
126,37,84,0
199,13,92,0
701,17,60,0
805,41,79,0
321,36,94,1
318,31,50,1
425,33,77,1
335,29,87,1
395,23,55,1
396,38,56,1
308,23,45,1
861,14,69,0
431,38,57,1
534,15,77,0
386,40,63,1
854,27,57,0
559,28,14,0
268,48,61,0
465,30,34,1
336,39,34,1
435,31,75,1
727,31,88,0
169,45,90,0
523,21,98,0
671,46,46,0
849,49,78,0
486,44,94,0
844,32,38,0
283,34,69,1
602,36,19,0
451,22,66,1
484,30,84,1
350,38,41,1
441,33,16,0
447,37,46,1
255,29,13,0
295,33,81,1
296,35,95,1
518,30,97,1
288,43,61,0
379,13,97,0
464,23,41,1
475,36,60,1
429,27,73,1
540,23,88,0
818,11,97,0
672,31,20,0
673,21,56,0
819,24,26,0
494,22,71,1
295,21,54,1
214,25,66,0
407,35,33,1
469,31,94,1
601,21,44,0
362,29,40,1
291,22,87,1
326,39,80,1
504,26,49,1
500,26,15,0
318,38,79,1
305,34,13,0
841,40,18,0
504,29,49,1
450,26,38,1
881,27,91,0
511,32,81,1
609,49,95,0
426,30,81,1
404,35,77,1
503,38,55,1
644,49,88,0
515,36,54,1
870,47,85,0
820,47,82,0
411,35,18,0
229,30,33,0
497,40,54,1
112,28,18,0
443,13,31,0
257,26,13,0
338,34,87,1
372,25,83,1
445,29,49,1
807,23,80,0
274,21,26,0
742,21,99,0
843,26,11,0
366,23,61,1
422,28,100,1
815,14,32,0
416,29,21,0
418,30,56,1
388,42,79,0
711,24,47,0
869,16,56,0
357,33,69,1
472,40,39,1
273,24,10,0
324,26,92,1
684,14,65,0
409,36,80,1
669,34,41,0
703,28,55,0
456,26,66,1
332,44,64,0
361,40,47,1
337,40,46,1
223,39,13,0
512,23,17,0
699,22,73,0
269,33,59,0
521,40,25,0
756,19,41,0
769,30,13,0
834,39,71,0
448,20,15,0
821,15,41,0
371,32,67,1
530,35,36,0
335,26,75,1
348,25,97,1
589,47,49,0
511,40,76,1
375,24,74,1
446,35,50,1
188,39,94,0
678,20,82,0
726,20,79,0
378,29,32,1
472,27,58,1
462,20,36,1
392,38,53,1
194,25,22,0
592,33,16,0
600,40,97,0
501,36,93,1
371,38,41,1
596,37,21,0
462,20,40,1
295,30,90,1
338,29,27,0
623,23,81,0
613,35,27,0
375,21,59,1
784,25,79,0
451,25,100,1
392,31,11,0
167,29,93,0
342,39,74,1
339,22,92,1
398,31,64,1
487,36,68,1
111,29,48,0
105,48,91,0
380,26,45,1
412,31,51,1
675,10,91,0
313,24,90,1
288,16,49,0
243,18,72,0
197,35,46,0
796,30,14,0
413,25,56,1
377,39,78,1
323,39,63,1
637,21,24,0
310,32,94,1
523,14,58,0
888,11,34,0
328,34,32,1
626,27,10,0
698,45,34,0
426,29,36,1
619,46,33,0
323,35,79,1
302,24,81,1
465,36,60,1
386,24,98,1
629,36,28,0
726,39,22,0
371,40,36,1
677,23,33,0
508,23,44,1
384,23,88,1
458,28,16,0
463,35,52,1
411,39,45,1
450,25,99,1
246,23,28,0
343,33,70,1
835,39,14,0
452,29,99,1
364,26,10,0
663,24,10,0
200,28,96,0
347,22,57,1
102,31,22,0
439,21,36,1
646,21,93,0
360,47,81,0
402,30,32,1
285,20,80,1
466,24,71,1
433,28,52,1
453,26,69,1
383,25,63,1
689,22,30,0
815,30,55,0
776,46,52,0
143,50,72,0
685,25,17,0
306,33,72,1
385,26,93,1
277,38,44,0
225,33,13,0
282,36,98,1
496,35,79,1
395,19,49,0
491,23,24,0
731,11,58,0
445,32,38,1
445,35,65,1
500,27,37,1
405,21,34,1
478,21,72,1
567,12,95,0
293,20,47,1
688,32,61,0
351,36,88,1
333,23,51,1
496,35,48,1
225,16,58,0
696,25,45,0
654,39,96,0
308,33,51,1
469,34,57,1
548,47,31,0
402,34,80,1
399,21,34,1
490,40,62,1
490,35,17,0
329,36,41,1
305,26,52,1
458,27,51,1
748,11,42,0
500,30,37,1
674,46,44,0
806,45,45,0
366,36,66,1
584,16,48,0
461,24,49,1
539,22,62,0
502,28,82,1
520,29,89,1
490,50,62,0
801,29,15,0
111,49,68,0
491,27,94,1
289,30,86,1
702,28,15,0
415,26,83,1
285,13,77,0
461,48,72,0
618,15,71,0
141,25,17,0
124,25,10,0
137,30,53,0
493,34,98,1
684,20,27,0
218,48,60,0
497,23,26,0
371,21,86,1
436,38,95,1
835,13,79,0
377,22,66,1
350,40,84,1
707,31,25,0
477,28,87,1
115,26,78,0
325,31,52,1
419,28,92,1
345,27,42,1
496,25,86,1
735,32,96,0
408,21,70,1
219,28,22,0
827,26,78,0
412,15,84,0
320,27,91,1
785,25,90,0
206,22,51,0
298,32,61,1
380,22,58,1
380,29,46,1
436,27,18,0
131,35,88,0
438,20,68,1
411,27,97,1
510,25,83,1
452,32,59,1
284,34,37,1
797,47,92,0
183,31,67,0
224,28,66,0
402,37,86,1
474,21,68,1
394,40,52,1
715,41,72,0
577,34,96,0
321,34,38,1
756,30,43,0
498,34,99,1
621,31,26,0
473,26,92,1
499,22,57,1
432,34,39,1
402,23,77,1
353,20,81,1
441,34,47,1
285,28,47,1
288,25,30,1
156,29,22,0
627,37,33,0
335,23,74,1
194,40,90,0
713,38,34,0
739,40,61,0
707,13,30,0
324,35,95,1
398,23,50,1
453,30,66,1
842,31,15,0
885,40,29,0
432,36,81,1
338,40,64,1
325,29,86,1
380,24,83,1
457,33,87,1
389,24,22,0
644,40,80,0
418,37,59,1
477,35,86,1
601,29,44,0
360,39,98,1
534,17,66,0
191,42,86,0
508,34,92,1
717,22,15,0
788,42,70,0
430,15,90,0
401,20,82,1
420,48,47,0
495,34,68,1
849,19,64,0
484,35,95,1
168,35,54,0
761,29,52,0
281,35,21,0
342,39,77,1
319,24,25,0
387,36,45,1
451,24,79,1
366,21,71,1
751,40,80,0
349,40,40,1
861,34,90,0
209,39,13,0
407,21,42,1
212,31,69,0
430,21,84,1
392,12,93,0
488,21,22,0
191,36,99,0
513,41,74,0
730,20,16,0
304,24,25,0
486,33,90,1
519,41,95,0
288,22,44,1
453,38,99,1
483,28,12,0
386,21,42,1
308,36,22,0
163,36,77,0
883,37,36,0
286,39,20,0
114,49,44,0
848,38,94,0
485,36,79,1
300,27,42,1
837,25,13,0
254,33,21,0
507,40,87,1
387,32,47,1
596,36,14,0
629,28,12,0
661,17,69,0
329,37,84,1
351,33,91,1
205,40,89,0
493,22,68,1
107,35,28,0
354,35,12,0
491,37,30,1
749,39,70,0
845,23,17,0
550,36,59,0
316,35,35,1
309,26,50,1
739,25,23,0
300,26,94,1
411,40,58,1
424,22,94,1
242,18,43,0
351,38,47,1
448,10,76,0
382,25,99,1
301,26,44,1
349,45,99,0
435,23,19,0
374,22,33,1
519,36,80,1
291,29,74,1
361,38,49,1
547,34,18,0
822,36,54,0
509,22,72,1
659,25,34,0
286,21,50,1
552,27,18,0
178,32,62,0
332,36,42,1
808,42,72,0
866,19,35,0
566,29,26,0
297,39,68,1
419,25,44,1
401,31,92,1
655,35,92,0
514,23,33,1
342,28,74,1
822,45,58,0
121,37,89,0
881,32,29,0
385,31,88,1
305,38,54,1
770,19,41,0
291,38,63,1
420,29,87,1
746,32,17,0
283,32,58,1
415,24,57,1
408,49,65,0
632,40,34,0
350,30,49,1
625,19,57,0
657,22,19,0
467,29,62,1
404,22,39,1
492,39,97,1
307,42,93,0
490,40,81,1
436,24,100,1
516,32,66,1
436,38,36,1
297,26,63,1
383,34,34,1
374,25,12,0
380,33,50,1
520,30,88,1
181,30,10,0
494,28,90,1
168,43,75,0
805,32,44,0
315,31,50,1
644,30,47,0
425,33,82,1
384,38,43,1
409,35,69,1
571,34,37,0
736,10,95,0
407,22,99,1
757,25,67,0
463,26,76,1
352,27,88,1
511,30,66,1
454,25,93,1
300,34,88,1
574,30,90,0
252,34,58,0
867,31,34,0
698,20,64,0
356,30,73,1
848,23,43,0
312,20,76,1
728,32,93,0
859,49,36,0
629,25,42,0
351,31,60,1
633,26,53,0
469,16,61,0
344,31,68,1
339,24,70,1
770,17,62,0
342,22,94,1
242,45,67,0
876,33,97,0
687,39,13,0
396,26,36,1
446,23,77,1
610,14,84,0
379,29,54,1
360,34,54,1
388,33,68,1
317,24,80,1
101,31,30,0
734,21,14,0
812,32,67,0
361,31,47,1
707,19,38,0
455,30,38,1
685,19,82,0
361,22,22,0
153,35,24,0
412,32,66,1
425,29,94,1
761,14,31,0
346,40,74,1
447,40,90,1
508,28,81,1
587,29,86,0
283,20,82,1
415,18,77,0
603,36,29,0
701,48,98,0
277,32,41,0
291,23,20,0
343,30,99,1
467,20,54,1
517,30,70,1
125,46,66,0
418,34,41,1
284,31,45,1
329,26,86,1
883,33,36,0
273,11,93,0
530,38,23,0
372,32,38,1
155,43,37,0
444,22,95,1
456,22,32,1
112,49,94,0
211,21,100,0
608,47,73,0
273,30,14,0
504,48,51,0
519,26,34,1
352,36,25,0
294,31,72,1
342,37,87,1
497,28,53,1
298,38,28,0
160,39,22,0
501,39,77,1
632,38,30,0
292,27,30,1
741,41,44,0
107,33,17,0
136,18,76,0
521,13,65,0
519,34,63,1
502,25,47,1
382,24,58,1
802,33,89,0
417,22,66,1
790,15,94,0
500,39,81,1
378,23,100,1
470,20,77,1
227,25,70,0
423,30,56,1
487,24,51,1
313,30,19,0
173,32,81,0
286,30,33,1
310,31,22,0
897,20,63,0
505,35,14,0
346,39,95,1
439,40,93,1
892,40,75,0
545,35,77,0
155,48,84,0
494,32,54,1
466,26,87,1
813,26,33,0
429,39,70,1
369,28,35,1
255,36,47,0
857,34,10,0
817,32,11,0
537,35,63,0
341,28,57,1
647,12,53,0
476,25,36,1
450,11,82,0
503,36,60,1
388,34,83,1
388,40,70,1
597,23,95,0
342,30,64,1
285,33,19,0
420,38,35,1
302,30,39,1
456,18,85,0
790,39,17,0
593,34,15,0
390,32,62,1
391,25,60,1
354,33,57,1
366,30,31,1
481,39,76,1
317,26,100,1
503,29,82,1
502,33,30,1
420,32,74,1
334,12,99,0
163,39,22,0
329,24,60,1
455,35,46,1
291,20,31,1
257,38,21,0
704,23,83,0
501,25,50,1
368,30,49,1
429,35,77,1
152,33,47,0
202,46,84,0
624,17,39,0
454,25,83,1
650,24,76,0
738,12,65,0
127,20,53,0
530,33,13,0
721,18,64,0
669,35,25,0
311,22,33,1
611,24,65,0
712,23,42,0
321,37,75,1
510,22,57,1
287,23,24,0
289,30,18,0
440,20,84,1
486,31,46,1
790,28,51,0
747,21,96,0
106,40,28,0
435,37,13,0
149,42,79,0
339,36,97,1
476,11,39,0
884,32,17,0
476,34,34,1
146,47,89,0
559,32,58,0
682,50,66,0
473,24,44,1
428,37,55,1
495,38,78,1
873,27,26,0
512,25,11,0
151,45,76,0
369,40,57,1
862,26,47,0
890,35,63,0
162,31,34,0
316,39,78,1
487,24,47,1
702,12,93,0
395,34,60,1
197,30,22,0
132,25,10,0
459,30,97,1
425,20,81,1
839,20,72,0
350,27,53,1
251,47,48,0
495,28,36,1
327,35,48,1
407,28,92,1
892,31,16,0
492,38,36,1
295,23,62,1
742,41,53,0
712,31,20,0
449,31,40,1
418,21,65,1
224,39,21,0
377,29,24,0
376,25,14,0
546,49,91,0
760,18,33,0
452,20,81,1
817,26,17,0
883,30,62,0
405,35,75,1
284,21,83,1
818,23,75,0
291,30,61,1
576,37,19,0
409,40,64,1
882,26,26,0
447,33,48,1
619,19,42,0
416,36,96,1
375,39,84,1
540,34,58,0
613,29,61,0
452,36,82,1
639,26,78,0
357,27,98,1
315,42,56,0
442,38,53,1
564,25,24,0
514,42,70,0
470,26,58,1
504,26,47,1
401,26,78,1
250,24,38,0
698,30,75,0
313,38,79,1
620,31,25,0
436,22,77,1
499,24,13,0
466,37,12,0
330,24,51,1
709,16,50,0
173,36,93,0
209,49,31,0
489,26,100,1
452,20,73,1
613,14,73,0
386,36,66,1
377,36,96,1
614,34,59,0
471,29,63,1
426,13,82,0
207,49,44,0
669,22,13,0
509,40,94,1
417,40,23,0
491,33,60,1
330,20,71,1
777,12,88,0
703,29,32,0
483,20,77,1
550,12,98,0
340,24,56,1
441,33,69,1
129,35,21,0
777,18,80,0
122,36,21,0
356,39,79,1
546,31,81,0
363,26,86,1
441,45,90,0
345,38,29,0
787,33,75,0
230,21,46,0
215,12,59,0
106,33,13,0
601,22,25,0
734,25,10,0
735,21,39,0
514,29,54,1
488,14,66,0
432,31,35,1
709,19,74,0
367,31,41,1
386,24,30,1
351,28,100,1
788,23,35,0
513,36,25,0
405,31,65,1
423,13,79,0
404,33,50,1
387,38,83,1
106,11,31,0
404,32,98,1
355,24,77,1
865,37,42,0
192,49,40,0
703,34,20,0
446,20,69,1
462,35,80,1
360,23,92,1
504,33,35,1
434,23,48,1
323,28,84,1
810,34,20,0
520,33,63,1
341,28,32,1
795,48,47,0
514,25,43,1
629,25,45,0
506,36,58,1
524,27,93,0
431,39,50,1
106,27,10,0
865,35,32,0
778,29,34,0
328,48,66,0
305,35,90,1
355,21,32,1
463,34,72,1
223,14,68,0
638,24,86,0
504,26,64,1
445,35,53,1
408,34,79,1
434,29,85,1
367,29,58,1
380,28,76,1
105,49,37,0
387,38,61,1
169,35,34,0
417,26,51,1
734,14,87,0
427,21,58,1
486,37,77,1
402,36,62,1
278,13,85,0
624,25,47,0
323,35,76,1
786,41,85,0
280,35,75,1
503,22,77,1
245,38,67,0
479,35,81,1
700,23,31,0
878,13,67,0
506,20,93,1
305,36,95,1
818,26,76,0
445,30,61,1
120,12,72,0
335,30,97,1
454,30,92,1
412,27,36,1
